RiverMile,Lat,Long
259.77,35.9683,-113.7503
259.78,35.9684,-113.7505
259.79,35.9684,-113.7506
259.8,35.9684,-113.7508
259.81,35.9684,-113.751
259.82,35.9685,-113.7512
259.83,35.9685,-113.7514
259.84,35.9685,-113.7515
259.85,35.9685,-113.7517
259.86,35.9685,-113.7519
259.87,35.9685,-113.7521
259.88,35.9685,-113.7522
259.89,35.9684,-113.7524
259.9,35.9684,-113.7526
259.91,35.9684,-113.7528
259.92,35.9684,-113.7529
259.93,35.9683,-113.7531
259.94,35.9683,-113.7533
259.95,35.9682,-113.7534
259.96,35.9682,-113.7536
259.97,35.9681,-113.7538
259.98,35.9681,-113.7539
259.99,35.968,-113.7541
260,35.968,-113.7543
260.01,35.9679,-113.7544
260.02,35.9679,-113.7546
260.03,35.9679,-113.7548
260.04,35.9679,-113.755
260.05,35.9678,-113.7551
260.06,35.9678,-113.7553
260.07,35.9678,-113.7555
260.08,35.9677,-113.7557
260.09,35.9677,-113.7559
260.1,35.9677,-113.756
260.11,35.9677,-113.7562
260.12,35.9677,-113.7564
260.13,35.9677,-113.7566
260.14,35.9677,-113.7567
260.15,35.9678,-113.7569
260.16,35.9678,-113.7571
260.17,35.9678,-113.7573
260.18,35.9678,-113.7575
260.19,35.9678,-113.7576
260.2,35.9678,-113.7578
260.21,35.9678,-113.758
260.22,35.9678,-113.7582
260.23,35.9679,-113.7583
260.24,35.9679,-113.7585
260.25,35.9679,-113.7587
260.26,35.9679,-113.7589
260.27,35.9679,-113.759
260.28,35.9679,-113.7592
260.29,35.9679,-113.7594
260.3,35.968,-113.7596
260.31,35.968,-113.7598
260.32,35.968,-113.7599
260.33,35.9681,-113.7601
260.34,35.9681,-113.7603
260.35,35.9682,-113.7604
260.36,35.9682,-113.7606
260.37,35.9682,-113.7608
260.38,35.9683,-113.761
260.39,35.9683,-113.7611
260.4,35.9684,-113.7613
260.41,35.9684,-113.7615
260.42,35.9684,-113.7616
260.43,35.9685,-113.7618
260.44,35.9685,-113.762
260.45,35.9686,-113.7621
260.46,35.9686,-113.7623
260.47,35.9687,-113.7625
260.48,35.9687,-113.7626
260.49,35.9688,-113.7628
260.5,35.9688,-113.763
260.51,35.9689,-113.7632
260.52,35.9689,-113.7633
260.53,35.969,-113.7635
260.54,35.969,-113.7637
260.55,35.9691,-113.7638
260.56,35.9691,-113.764
260.57,35.9692,-113.7641
260.58,35.9693,-113.7643
260.59,35.9693,-113.7645
260.6,35.9694,-113.7646
260.61,35.9695,-113.7648
260.62,35.9695,-113.7649
260.63,35.9696,-113.7651
260.64,35.9696,-113.7653
260.65,35.9697,-113.7654
260.66,35.9698,-113.7656
260.67,35.9698,-113.7657
260.68,35.9699,-113.7659
260.69,35.97,-113.766
260.7,35.9701,-113.7662
260.71,35.9701,-113.7664
260.72,35.9702,-113.7665
260.73,35.9703,-113.7667
260.74,35.9704,-113.7668
260.75,35.9705,-113.7669
260.76,35.9706,-113.7671
260.77,35.9707,-113.7672
260.78,35.9708,-113.7673
260.79,35.9708,-113.7675
260.8,35.9709,-113.7676
260.81,35.9711,-113.7677
260.82,35.9712,-113.7678
260.83,35.9713,-113.768
260.84,35.9714,-113.7681
260.85,35.9715,-113.7682
260.86,35.9716,-113.7683
260.87,35.9717,-113.7684
260.88,35.9719,-113.7685
260.89,35.972,-113.7686
260.9,35.9721,-113.7687
260.91,35.9722,-113.7688
260.92,35.9724,-113.7688
260.93,35.9725,-113.7689
260.94,35.9726,-113.769
260.95,35.9727,-113.7691
260.96,35.9729,-113.7692
260.97,35.973,-113.7693
260.98,35.9731,-113.7694
260.99,35.9732,-113.7694
261,35.9734,-113.7695
261.01,35.9735,-113.7696
261.02,35.9737,-113.7696
261.03,35.9738,-113.7697
261.04,35.9739,-113.7697
261.05,35.9741,-113.7698
261.06,35.9742,-113.7698
261.07,35.9743,-113.7699
261.08,35.9745,-113.7699
261.09,35.9746,-113.77
261.1,35.9748,-113.77
261.11,35.9749,-113.7701
261.12,35.975,-113.7701
261.13,35.9752,-113.7702
261.14,35.9753,-113.7703
261.15,35.9755,-113.7703
261.16,35.9756,-113.7704
261.17,35.9757,-113.7704
261.18,35.9759,-113.7705
261.19,35.976,-113.7705
261.2,35.9762,-113.7706
261.21,35.9763,-113.7706
261.22,35.9764,-113.7707
261.23,35.9766,-113.7707
261.24,35.9767,-113.7708
261.25,35.9768,-113.7708
261.26,35.977,-113.7709
261.27,35.9771,-113.771
261.28,35.9773,-113.771
261.29,35.9774,-113.7711
261.3,35.9775,-113.7711
261.31,35.9777,-113.7712
261.32,35.9778,-113.7712
261.33,35.9779,-113.7713
261.34,35.9781,-113.7713
261.35,35.9782,-113.7714
261.36,35.9784,-113.7714
261.37,35.9785,-113.7715
261.38,35.9786,-113.7716
261.39,35.9788,-113.7717
261.4,35.9789,-113.7717
261.41,35.979,-113.7718
261.42,35.9792,-113.7719
261.43,35.9793,-113.7719
261.44,35.9794,-113.772
261.45,35.9796,-113.7721
261.46,35.9797,-113.7721
261.47,35.9798,-113.7722
261.48,35.98,-113.7723
261.49,35.9801,-113.7723
261.5,35.9802,-113.7724
261.51,35.9804,-113.7725
261.52,35.9805,-113.7726
261.53,35.9806,-113.7726
261.54,35.9808,-113.7727
261.55,35.9809,-113.7728
261.56,35.981,-113.7728
261.57,35.9812,-113.7729
261.58,35.9813,-113.773
261.59,35.9814,-113.7731
261.6,35.9815,-113.7732
261.61,35.9816,-113.7733
261.62,35.9817,-113.7735
261.63,35.9819,-113.7736
261.64,35.982,-113.7737
261.65,35.9821,-113.7738
261.66,35.9822,-113.7739
261.67,35.9823,-113.774
261.68,35.9825,-113.7741
261.69,35.9826,-113.7742
261.7,35.9827,-113.7743
261.71,35.9828,-113.7744
261.72,35.9829,-113.7746
261.73,35.983,-113.7747
261.74,35.9831,-113.7748
261.75,35.9832,-113.7749
261.76,35.9833,-113.775
261.77,35.9834,-113.7752
261.78,35.9835,-113.7753
261.79,35.9836,-113.7754
261.8,35.9837,-113.7755
261.81,35.9838,-113.7756
261.82,35.984,-113.7757
261.83,35.9841,-113.7758
261.84,35.9842,-113.7759
261.85,35.9843,-113.7761
261.86,35.9844,-113.7762
261.87,35.9845,-113.7763
261.88,35.9847,-113.7764
261.89,35.9848,-113.7765
261.9,35.9849,-113.7766
261.91,35.985,-113.7767
261.92,35.9851,-113.7768
261.93,35.9853,-113.7769
261.94,35.9854,-113.777
261.95,35.9855,-113.7771
261.96,35.9856,-113.7771
261.97,35.9858,-113.7772
261.98,35.9859,-113.7773
261.99,35.986,-113.7774
262,35.9861,-113.7775
262.01,35.9863,-113.7776
262.02,35.9864,-113.7776
262.03,35.9865,-113.7777
262.04,35.9867,-113.7778
262.05,35.9868,-113.7779
262.06,35.9869,-113.778
262.07,35.9871,-113.778
262.08,35.9872,-113.7781
262.09,35.9873,-113.7782
262.1,35.9875,-113.7782
262.11,35.9876,-113.7783
262.12,35.9877,-113.7783
262.13,35.9879,-113.7784
262.14,35.988,-113.7784
262.15,35.9881,-113.7785
262.16,35.9883,-113.7786
262.17,35.9884,-113.7786
262.18,35.9886,-113.7787
262.19,35.9887,-113.7787
262.2,35.9888,-113.7788
262.21,35.989,-113.7788
262.22,35.9891,-113.7788
262.23,35.9893,-113.7789
262.24,35.9894,-113.7789
262.25,35.9895,-113.779
262.26,35.9897,-113.779
262.27,35.9898,-113.7791
262.28,35.99,-113.7791
262.29,35.9901,-113.7792
262.3,35.9902,-113.7792
262.31,35.9904,-113.7792
262.32,35.9905,-113.7793
262.33,35.9907,-113.7793
262.34,35.9908,-113.7793
262.35,35.991,-113.7794
262.36,35.9911,-113.7794
262.37,35.9912,-113.7794
262.38,35.9914,-113.7794
262.39,35.9915,-113.7795
262.4,35.9917,-113.7795
262.41,35.9918,-113.7795
262.42,35.992,-113.7795
262.43,35.9921,-113.7796
262.44,35.9922,-113.7796
262.45,35.9924,-113.7796
262.46,35.9925,-113.7797
262.47,35.9927,-113.7797
262.48,35.9928,-113.7797
262.49,35.993,-113.7797
262.5,35.9931,-113.7797
262.51,35.9933,-113.7798
262.52,35.9934,-113.7798
262.53,35.9935,-113.7798
262.54,35.9937,-113.7798
262.55,35.9938,-113.7799
262.56,35.994,-113.7799
262.57,35.9941,-113.7799
262.58,35.9943,-113.7799
262.59,35.9944,-113.7799
262.6,35.9946,-113.78
262.61,35.9947,-113.78
262.62,35.9948,-113.78
262.63,35.995,-113.78
262.64,35.9951,-113.78
262.65,35.9953,-113.7801
262.66,35.9954,-113.7801
262.67,35.9956,-113.7801
262.68,35.9957,-113.7801
262.69,35.9958,-113.7801
262.7,35.996,-113.7802
262.71,35.9961,-113.7802
262.72,35.9963,-113.7802
262.73,35.9964,-113.7802
262.74,35.9966,-113.7802
262.75,35.9967,-113.7802
262.76,35.9969,-113.7803
262.77,35.997,-113.7803
262.78,35.9971,-113.7803
262.79,35.9973,-113.7803
262.8,35.9974,-113.7803
262.81,35.9976,-113.7803
262.82,35.9977,-113.7804
262.83,35.9979,-113.7804
262.84,35.998,-113.7804
262.85,35.9982,-113.7804
262.86,35.9983,-113.7805
262.87,35.9984,-113.7805
262.88,35.9986,-113.7805
262.89,35.9987,-113.7805
262.9,35.9989,-113.7806
262.91,35.999,-113.7806
262.92,35.9992,-113.7806
262.93,35.9993,-113.7806
262.94,35.9994,-113.7807
262.95,35.9996,-113.7807
262.96,35.9997,-113.7807
262.97,35.9999,-113.7807
262.98,36,-113.7808
262.99,36.0002,-113.7808
263,36.0003,-113.7808
263.01,36.0005,-113.7809
263.02,36.0006,-113.7809
263.03,36.0007,-113.7809
263.04,36.0009,-113.781
263.05,36.001,-113.781
263.06,36.0012,-113.781
263.07,36.0013,-113.7811
263.08,36.0014,-113.7811
263.09,36.0016,-113.7811
263.1,36.0017,-113.7811
263.11,36.0019,-113.7812
263.12,36.002,-113.7812
263.13,36.0022,-113.7812
263.14,36.0023,-113.7813
263.15,36.0024,-113.7813
263.16,36.0026,-113.7813
263.17,36.0027,-113.7814
263.18,36.0029,-113.7814
263.19,36.003,-113.7814
263.2,36.0032,-113.7815
263.21,36.0033,-113.7815
263.22,36.0034,-113.7815
263.23,36.0036,-113.7816
263.24,36.0037,-113.7816
263.25,36.0039,-113.7816
263.26,36.004,-113.7817
263.27,36.0042,-113.7817
263.28,36.0043,-113.7817
263.29,36.0044,-113.7818
263.3,36.0046,-113.7818
263.31,36.0047,-113.7819
263.32,36.0049,-113.7819
263.33,36.005,-113.7819
263.34,36.0051,-113.782
263.35,36.0053,-113.782
263.36,36.0054,-113.7821
263.37,36.0056,-113.7821
263.38,36.0057,-113.7821
263.39,36.0059,-113.7822
263.4,36.006,-113.7822
263.41,36.0061,-113.7823
263.42,36.0063,-113.7823
263.43,36.0064,-113.7823
263.44,36.0066,-113.7824
263.45,36.0067,-113.7824
263.46,36.0068,-113.7825
263.47,36.007,-113.7825
263.48,36.0071,-113.7826
263.49,36.0073,-113.7826
263.5,36.0074,-113.7826
263.51,36.0075,-113.7827
263.52,36.0077,-113.7827
263.53,36.0078,-113.7828
263.54,36.008,-113.7828
263.55,36.0081,-113.7828
263.56,36.0083,-113.7829
263.57,36.0084,-113.7829
263.58,36.0085,-113.783
263.59,36.0087,-113.783
263.6,36.0088,-113.783
263.61,36.009,-113.7831
263.62,36.0091,-113.7831
263.63,36.0092,-113.7831
263.64,36.0094,-113.7831
263.65,36.0095,-113.7832
263.66,36.0097,-113.7832
263.67,36.0098,-113.7832
263.68,36.01,-113.7833
263.69,36.0101,-113.7833
263.7,36.0102,-113.7833
263.71,36.0104,-113.7834
263.72,36.0105,-113.7834
263.73,36.0107,-113.7834
263.74,36.0108,-113.7835
263.75,36.011,-113.7835
263.76,36.0111,-113.7835
263.77,36.0112,-113.7835
263.78,36.0114,-113.7836
263.79,36.0115,-113.7836
263.8,36.0117,-113.7836
263.81,36.0118,-113.7837
263.82,36.012,-113.7837
263.83,36.0121,-113.7837
263.84,36.0123,-113.7837
263.85,36.0124,-113.7837
263.86,36.0125,-113.7838
263.87,36.0127,-113.7838
263.88,36.0128,-113.7838
263.89,36.013,-113.7838
263.9,36.0131,-113.7838
263.91,36.0133,-113.7839
263.92,36.0134,-113.7839
263.93,36.0135,-113.7839
263.94,36.0137,-113.7839
263.95,36.0138,-113.7839
263.96,36.014,-113.784
263.97,36.0141,-113.784
263.98,36.0143,-113.784
263.99,36.0144,-113.784
264,36.0146,-113.784
264.01,36.0147,-113.784
264.02,36.0149,-113.784
264.03,36.015,-113.784
264.04,36.0151,-113.784
264.05,36.0153,-113.784
264.06,36.0154,-113.784
264.07,36.0156,-113.784
264.08,36.0157,-113.784
264.09,36.0159,-113.784
264.1,36.016,-113.784
264.11,36.0162,-113.784
264.12,36.0163,-113.784
264.13,36.0164,-113.784
264.14,36.0166,-113.784
264.15,36.0167,-113.784
264.16,36.0169,-113.784
264.17,36.017,-113.784
264.18,36.0172,-113.784
264.19,36.0173,-113.784
264.2,36.0175,-113.784
264.21,36.0176,-113.784
264.22,36.0178,-113.784
264.23,36.0179,-113.784
264.24,36.018,-113.784
264.25,36.0182,-113.784
264.26,36.0183,-113.784
264.27,36.0185,-113.784
264.28,36.0186,-113.784
264.29,36.0188,-113.784
264.3,36.0189,-113.7839
264.31,36.0191,-113.7839
264.32,36.0192,-113.7839
264.33,36.0193,-113.7839
264.34,36.0195,-113.7839
264.35,36.0196,-113.7839
264.36,36.0198,-113.7838
264.37,36.0199,-113.7838
264.38,36.0201,-113.7838
264.39,36.0202,-113.7838
264.4,36.0204,-113.7838
264.41,36.0205,-113.7838
264.42,36.0206,-113.7838
264.43,36.0208,-113.7837
264.44,36.0209,-113.7837
264.45,36.0211,-113.7837
264.46,36.0212,-113.7837
264.47,36.0214,-113.7837
264.48,36.0215,-113.7837
264.49,36.0217,-113.7837
264.5,36.0218,-113.7837
264.51,36.0219,-113.7837
264.52,36.0221,-113.7837
264.53,36.0222,-113.7837
264.54,36.0224,-113.7837
264.55,36.0225,-113.7837
264.56,36.0227,-113.7837
264.57,36.0228,-113.7837
264.58,36.023,-113.7837
264.59,36.0231,-113.7837
264.6,36.0233,-113.7837
264.61,36.0234,-113.7837
264.62,36.0235,-113.7837
264.63,36.0237,-113.7837
264.64,36.0238,-113.7837
264.65,36.024,-113.7837
264.66,36.0241,-113.7837
264.67,36.0243,-113.7837
264.68,36.0244,-113.7837
264.69,36.0246,-113.7837
264.7,36.0247,-113.7838
264.71,36.0248,-113.7838
264.72,36.025,-113.7838
264.73,36.0251,-113.7838
264.74,36.0253,-113.7838
264.75,36.0254,-113.7838
264.76,36.0256,-113.7838
264.77,36.0257,-113.7839
264.78,36.0259,-113.7839
264.79,36.026,-113.7839
264.8,36.0261,-113.7839
264.81,36.0263,-113.784
264.82,36.0264,-113.784
264.83,36.0266,-113.7841
264.84,36.0267,-113.7841
264.85,36.0268,-113.7842
264.86,36.0269,-113.7843
264.87,36.0271,-113.7844
264.88,36.0272,-113.7845
264.89,36.0273,-113.7846
264.9,36.0274,-113.7847
264.91,36.0276,-113.7848
264.92,36.0277,-113.7849
264.93,36.0278,-113.785
264.94,36.0279,-113.7852
264.95,36.028,-113.7853
264.96,36.028,-113.7854
264.97,36.0281,-113.7856
264.98,36.0282,-113.7857
264.99,36.0283,-113.7859
265,36.0283,-113.7861
265.01,36.0283,-113.7862
265.02,36.0283,-113.7864
265.03,36.0284,-113.7866
265.04,36.0284,-113.7868
265.05,36.0283,-113.7869
265.06,36.0283,-113.7871
265.07,36.0283,-113.7873
265.08,36.0283,-113.7875
265.09,36.0283,-113.7877
265.1,36.0282,-113.7878
265.11,36.0282,-113.788
265.12,36.0282,-113.7882
265.13,36.0282,-113.7884
265.14,36.0282,-113.7886
265.15,36.0282,-113.7887
265.16,36.0282,-113.7889
265.17,36.0282,-113.7891
265.18,36.0282,-113.7893
265.19,36.0282,-113.7894
265.2,36.0282,-113.7896
265.21,36.0282,-113.7898
265.22,36.0282,-113.79
265.23,36.0282,-113.7902
265.24,36.0282,-113.7903
265.25,36.0282,-113.7905
265.26,36.0282,-113.7907
265.27,36.0282,-113.7909
265.28,36.0282,-113.791
265.29,36.0282,-113.7912
265.3,36.0282,-113.7914
265.31,36.0282,-113.7916
265.32,36.0283,-113.7917
265.33,36.0283,-113.7919
265.34,36.0284,-113.7921
265.35,36.0284,-113.7923
265.36,36.0285,-113.7924
265.37,36.0285,-113.7926
265.38,36.0285,-113.7928
265.39,36.0286,-113.7929
265.4,36.0286,-113.7931
265.41,36.0287,-113.7933
265.42,36.0287,-113.7934
265.43,36.0288,-113.7936
265.44,36.0288,-113.7938
265.45,36.0289,-113.7939
265.46,36.0289,-113.7941
265.47,36.029,-113.7943
265.48,36.029,-113.7944
265.49,36.0291,-113.7946
265.5,36.0292,-113.7948
265.51,36.0293,-113.7949
265.52,36.0293,-113.7951
265.53,36.0294,-113.7952
265.54,36.0295,-113.7954
265.55,36.0296,-113.7955
265.56,36.0296,-113.7957
265.57,36.0297,-113.7958
265.58,36.0298,-113.796
265.59,36.0299,-113.7961
265.6,36.0299,-113.7963
265.61,36.03,-113.7964
265.62,36.0301,-113.7966
265.63,36.0302,-113.7967
265.64,36.0303,-113.7968
265.65,36.0304,-113.797
265.66,36.0305,-113.7971
265.67,36.0306,-113.7972
265.68,36.0307,-113.7973
265.69,36.0308,-113.7975
265.7,36.0309,-113.7976
265.71,36.031,-113.7977
265.72,36.0312,-113.7978
265.73,36.0313,-113.7979
265.74,36.0314,-113.798
265.75,36.0315,-113.7981
265.76,36.0316,-113.7982
265.77,36.0317,-113.7984
265.78,36.0318,-113.7985
265.79,36.032,-113.7986
265.8,36.0321,-113.7987
265.81,36.0322,-113.7987
265.82,36.0323,-113.7988
265.83,36.0325,-113.7989
265.84,36.0326,-113.799
265.85,36.0327,-113.7991
265.86,36.0328,-113.7992
265.87,36.033,-113.7993
265.88,36.0331,-113.7994
265.89,36.0332,-113.7994
265.9,36.0333,-113.7995
265.91,36.0335,-113.7996
265.92,36.0336,-113.7997
265.93,36.0337,-113.7998
265.94,36.0338,-113.7999
265.95,36.034,-113.8
265.96,36.0341,-113.8
265.97,36.0342,-113.8001
265.98,36.0344,-113.8002
265.99,36.0345,-113.8003
266,36.0346,-113.8004
266.01,36.0347,-113.8005
266.02,36.0349,-113.8006
266.03,36.035,-113.8006
266.04,36.0351,-113.8007
266.05,36.0353,-113.8008
266.06,36.0354,-113.8009
266.07,36.0355,-113.801
266.08,36.0356,-113.8011
266.09,36.0357,-113.8012
266.1,36.0359,-113.8013
266.11,36.036,-113.8014
266.12,36.0361,-113.8015
266.13,36.0362,-113.8016
266.14,36.0364,-113.8017
266.15,36.0365,-113.8018
266.16,36.0366,-113.8019
266.17,36.0367,-113.802
266.18,36.0368,-113.8021
266.19,36.037,-113.8022
266.2,36.0371,-113.8023
266.21,36.0372,-113.8024
266.22,36.0373,-113.8025
266.23,36.0374,-113.8026
266.24,36.0376,-113.8027
266.25,36.0377,-113.8028
266.26,36.0378,-113.8029
266.27,36.0379,-113.8029
266.28,36.0381,-113.803
266.29,36.0382,-113.8031
266.3,36.0383,-113.8032
266.31,36.0384,-113.8033
266.32,36.0386,-113.8034
266.33,36.0387,-113.8034
266.34,36.0388,-113.8035
266.35,36.039,-113.8036
266.36,36.0391,-113.8037
266.37,36.0392,-113.8038
266.38,36.0393,-113.8039
266.39,36.0395,-113.804
266.4,36.0396,-113.804
266.41,36.0397,-113.8041
266.42,36.0399,-113.8042
266.43,36.04,-113.8043
266.44,36.0401,-113.8044
266.45,36.0402,-113.8044
266.46,36.0404,-113.8045
266.47,36.0405,-113.8046
266.48,36.0406,-113.8047
266.49,36.0408,-113.8048
266.5,36.0409,-113.8049
266.51,36.041,-113.8049
266.52,36.0411,-113.805
266.53,36.0413,-113.8051
266.54,36.0414,-113.8052
266.55,36.0415,-113.8053
266.56,36.0417,-113.8054
266.57,36.0418,-113.8054
266.58,36.0419,-113.8055
266.59,36.042,-113.8056
266.6,36.0422,-113.8057
266.61,36.0423,-113.8058
266.62,36.0424,-113.8059
266.63,36.0425,-113.8059
266.64,36.0427,-113.806
266.65,36.0428,-113.8061
266.66,36.0429,-113.8062
266.67,36.043,-113.8063
266.68,36.0432,-113.8064
266.69,36.0433,-113.8065
266.7,36.0434,-113.8066
266.71,36.0436,-113.8067
266.72,36.0437,-113.8067
266.73,36.0438,-113.8068
266.74,36.0439,-113.8069
266.75,36.0441,-113.807
266.76,36.0442,-113.8071
266.77,36.0443,-113.8072
266.78,36.0444,-113.8073
266.79,36.0446,-113.8074
266.8,36.0447,-113.8074
266.81,36.0448,-113.8075
266.82,36.0449,-113.8076
266.83,36.0451,-113.8077
266.84,36.0452,-113.8078
266.85,36.0453,-113.8079
266.86,36.0454,-113.808
266.87,36.0456,-113.8081
266.88,36.0457,-113.8081
266.89,36.0458,-113.8082
266.9,36.0459,-113.8083
266.91,36.0461,-113.8084
266.92,36.0462,-113.8085
266.93,36.0463,-113.8086
266.94,36.0464,-113.8088
266.95,36.0465,-113.8089
266.96,36.0467,-113.809
266.97,36.0468,-113.8091
266.98,36.0469,-113.8092
266.99,36.047,-113.8093
267,36.0471,-113.8094
267.01,36.0472,-113.8095
267.02,36.0473,-113.8096
267.03,36.0474,-113.8098
267.04,36.0475,-113.8099
267.05,36.0476,-113.81
267.06,36.0477,-113.8102
267.07,36.0478,-113.8103
267.08,36.0478,-113.8105
267.09,36.0479,-113.8107
267.1,36.0479,-113.8108
267.11,36.0479,-113.811
267.12,36.0479,-113.8112
267.13,36.048,-113.8114
267.14,36.048,-113.8115
267.15,36.048,-113.8117
267.16,36.048,-113.8119
267.17,36.0481,-113.8121
267.18,36.0481,-113.8122
267.19,36.0481,-113.8124
267.2,36.0481,-113.8126
267.21,36.0481,-113.8128
267.22,36.0481,-113.813
267.23,36.0481,-113.8131
267.24,36.0481,-113.8133
267.25,36.0481,-113.8135
267.26,36.0481,-113.8137
267.27,36.0481,-113.8138
267.28,36.0481,-113.814
267.29,36.0481,-113.8142
267.3,36.0481,-113.8144
267.31,36.0482,-113.8146
267.32,36.0482,-113.8147
267.33,36.0482,-113.8149
267.34,36.0482,-113.8151
267.35,36.0482,-113.8153
267.36,36.0482,-113.8155
267.37,36.0482,-113.8156
267.38,36.0482,-113.8158
267.39,36.0482,-113.816
267.4,36.0482,-113.8162
267.41,36.0482,-113.8163
267.42,36.0482,-113.8165
267.43,36.0482,-113.8167
267.44,36.0483,-113.8169
267.45,36.0483,-113.8171
267.46,36.0483,-113.8172
267.47,36.0483,-113.8174
267.48,36.0483,-113.8176
267.49,36.0483,-113.8178
267.5,36.0483,-113.8179
267.51,36.0483,-113.8181
267.52,36.0483,-113.8183
267.53,36.0483,-113.8185
267.54,36.0483,-113.8187
267.55,36.0483,-113.8188
267.56,36.0483,-113.819
267.57,36.0483,-113.8192
267.58,36.0483,-113.8194
267.59,36.0484,-113.8195
267.6,36.0484,-113.8197
267.61,36.0484,-113.8199
267.62,36.0484,-113.8201
267.63,36.0484,-113.8203
267.64,36.0484,-113.8204
267.65,36.0484,-113.8206
267.66,36.0484,-113.8208
267.67,36.0484,-113.821
267.68,36.0484,-113.8212
267.69,36.0484,-113.8213
267.7,36.0484,-113.8215
267.71,36.0484,-113.8217
267.72,36.0484,-113.8219
267.73,36.0484,-113.8221
267.74,36.0484,-113.8222
267.75,36.0484,-113.8224
267.76,36.0484,-113.8226
267.77,36.0484,-113.8228
267.78,36.0485,-113.8229
267.79,36.0485,-113.8231
267.8,36.0485,-113.8233
267.81,36.0485,-113.8235
267.82,36.0485,-113.8237
267.83,36.0485,-113.8238
267.84,36.0485,-113.824
267.85,36.0485,-113.8242
267.86,36.0486,-113.8244
267.87,36.0486,-113.8245
267.88,36.0486,-113.8247
267.89,36.0486,-113.8249
267.9,36.0486,-113.8251
267.91,36.0486,-113.8253
267.92,36.0486,-113.8254
267.93,36.0486,-113.8256
267.94,36.0486,-113.8258
267.95,36.0487,-113.826
267.96,36.0487,-113.8261
267.97,36.0487,-113.8263
267.98,36.0487,-113.8265
267.99,36.0487,-113.8267
268,36.0487,-113.8269
268.01,36.0487,-113.827
268.02,36.0487,-113.8272
268.03,36.0487,-113.8274
268.04,36.0487,-113.8276
268.05,36.0488,-113.8278
268.06,36.0488,-113.8279
268.07,36.0488,-113.8281
268.08,36.0488,-113.8283
268.09,36.0488,-113.8285
268.1,36.0488,-113.8286
268.11,36.0488,-113.8288
268.12,36.0488,-113.829
268.13,36.0488,-113.8292
268.14,36.0488,-113.8294
268.15,36.0488,-113.8295
268.16,36.0489,-113.8297
268.17,36.0489,-113.8299
268.18,36.0489,-113.8301
268.19,36.0489,-113.8302
268.2,36.0489,-113.8304
268.21,36.0489,-113.8306
268.22,36.0489,-113.8308
268.23,36.0489,-113.831
268.24,36.0489,-113.8311
268.25,36.0489,-113.8313
268.26,36.049,-113.8315
268.27,36.049,-113.8317
268.28,36.049,-113.8318
268.29,36.049,-113.832
268.3,36.049,-113.8322
268.31,36.049,-113.8324
268.32,36.049,-113.8326
268.33,36.049,-113.8327
268.34,36.049,-113.8329
268.35,36.049,-113.8331
268.36,36.0491,-113.8333
268.37,36.0491,-113.8335
268.38,36.0491,-113.8336
268.39,36.0491,-113.8338
268.4,36.0491,-113.834
268.41,36.0491,-113.8342
268.42,36.0491,-113.8343
268.43,36.0491,-113.8345
268.44,36.0491,-113.8347
268.45,36.0491,-113.8349
268.46,36.0492,-113.8351
268.47,36.0492,-113.8352
268.48,36.0492,-113.8354
268.49,36.0492,-113.8356
268.5,36.0492,-113.8358
268.51,36.0492,-113.8359
268.52,36.0492,-113.8361
268.53,36.0492,-113.8363
268.54,36.0492,-113.8365
268.55,36.0492,-113.8367
268.56,36.0492,-113.8368
268.57,36.0492,-113.837
268.58,36.0492,-113.8372
268.59,36.0492,-113.8374
268.6,36.0492,-113.8375
268.61,36.0492,-113.8377
268.62,36.0493,-113.8379
268.63,36.0493,-113.8381
268.64,36.0493,-113.8383
268.65,36.0494,-113.8384
268.66,36.0494,-113.8386
268.67,36.0494,-113.8388
268.68,36.0494,-113.839
268.69,36.0495,-113.8391
268.7,36.0495,-113.8393
268.71,36.0495,-113.8395
268.72,36.0496,-113.8397
268.73,36.0496,-113.8398
268.74,36.0496,-113.84
268.75,36.0497,-113.8402
268.76,36.0497,-113.8403
268.77,36.0497,-113.8405
268.78,36.0497,-113.8407
268.79,36.0498,-113.8409
268.8,36.0498,-113.841
268.81,36.0498,-113.8412
268.82,36.0499,-113.8414
268.83,36.0499,-113.8416
268.84,36.0499,-113.8417
268.85,36.05,-113.8419
268.86,36.05,-113.8421
268.87,36.05,-113.8423
268.88,36.05,-113.8424
268.89,36.0501,-113.8426
268.9,36.0501,-113.8428
268.91,36.0501,-113.843
268.92,36.0502,-113.8431
268.93,36.0502,-113.8433
268.94,36.0502,-113.8435
268.95,36.0503,-113.8437
268.96,36.0503,-113.8438
268.97,36.0503,-113.844
268.98,36.0503,-113.8442
268.99,36.0504,-113.8444
269,36.0504,-113.8445
269.01,36.0504,-113.8447
269.02,36.0505,-113.8449
269.03,36.0505,-113.8451
269.04,36.0505,-113.8452
269.05,36.0506,-113.8454
269.06,36.0506,-113.8456
269.07,36.0506,-113.8458
269.08,36.0507,-113.8459
269.09,36.0507,-113.8461
269.1,36.0508,-113.8463
269.11,36.0508,-113.8464
269.12,36.0509,-113.8466
269.13,36.051,-113.8468
269.14,36.051,-113.8469
269.15,36.0511,-113.8471
269.16,36.0511,-113.8473
269.17,36.0512,-113.8474
269.18,36.0512,-113.8476
269.19,36.0513,-113.8478
269.2,36.0513,-113.8479
269.21,36.0514,-113.8481
269.22,36.0514,-113.8483
269.23,36.0515,-113.8484
